id_cliente,competencia,data_hora,id_produto,status,tipo_lancamento,id,estabelecimento,valor
2b162060,2022-05,2022-05-10 01:30:00.000,007c2c1c,APROVADA,DEBITO,03163577-6c97-4ac1-b413-72ee08a4abd9,Supermercado,23
2b162060,2022-05,2022-05-11 07:30:00.000,007c2c1c,APROVADA,DEBITO,9fef372b-6ef1-42f5-a562-80c1b6f1416c,Posto de gasolina,92
2b162060,2022-05,2022-05-12 07:30:00.000,007c2c1c,APROVADA,DEBITO,597bca73-a5a5-45ef-89b6-87492f7bfebe,Supermercado,18
2b162060,2022-05,2022-05-13 09:30:00.000,007c2c1c,APROVADA,DEBITO,a6ce07a0-0a7a-4c7f-ae7d-89de8fa8ab9d,Posto de gasolina,12
2b162060,2022-05,2022-05-14 02:30:00.000,007c2c1c,APROVADA,DEBITO,23c9a9ae-ca86-48e2-8eb4-7dead84e37d6,Supermercado,22
2b162060,2022-05,2022-05-15 02:30:00.000,007c2c1c,APROVADA,DEBITO,e3f5779a-53ce-4992-a055-e4f56496d913,Salão de beleza,10
2b162060,2022-05,2022-05-16 01:30:00.000,007c2c1c,APROVADA,DEBITO,90f4d8f2-b916-4a47-8ed7-1b288d26eeee,Supermercado,22
2b162060,2022-05,2022-05-17 01:30:00.000,007c2c1c,APROVADA,DEBITO,2c5d5bf6-7622-4d7c-8535-6a1372d877fc,Supermercado,26
2b162060,2022-05,2022-05-18 01:30:00.000,007c2c1c,APROVADA,DEBITO,44185c4b-a37b-4742-8d6b-4c1ce8325460,Posto de gasolina,31
2b162060,2022-05,2022-05-19 09:30:00.000,007c2c1c,APROVADA,DEBITO,e3a45c4b-c6f6-4e7c-8adf-041e4c6b17f6,Supermercado,23
2b162060,2022-05,2022-05-20 01:30:00.000,007c2c1c,APROVADA,DEBITO,e9698b02-ad69-4cc5-b7ad-b335a50db1ea,Supermercado,21
2b162060,2022-05,2022-05-21 02:30:00.000,007c2c1c,APROVADA,DEBITO,be52890c-9cd9-400b-8a3d-10a83227455f,Padaria,19
2b162060,2022-05,2022-05-22 01:30:00.000,007c2c1c,APROVADA,DEBITO,81e7ca4a-c4b3-4684-ac2f-db8aacbccf88,Posto de gasolina,11
2b162060,2022-05,2022-05-23 05:30:00.000,007c2c1c,APROVADA,DEBITO,5832168f-d5f2-4b96-b513-b384d3cda279,Posto de gasolina,25
2b162060,2022-05,2022-05-24 06:30:00.000,007c2c1c,APROVADA,DEBITO,44999417-42d2-44ee-8752-7dacf9d905c3,Posto de gasolina,11
2b162060,2022-05,2022-05-25 02:30:00.000,007c2c1c,APROVADA,DEBITO,f532d6a3-44e9-4e49-ae66-efa84ceeb54f,Padaria,16
2b162060,2022-05,2022-05-26 04:30:00.000,007c2c1c,APROVADA,DEBITO,5acd3493-84bf-498e-bea4-ae50b9e4476e,Farmácia,27
2b162060,2022-05,2022-05-27 03:30:00.000,007c2c1c,APROVADA,DEBITO,26be42d7-5667-4e3f-a92f-13ce35226b23,Posto de gasolina,27
2b162060,2022-05,2022-05-28 01:30:00.000,007c2c1c,APROVADA,DEBITO,a1e66026-5193-4efd-9b7f-0111705fd327,Supermercado,14
2b162060,2022-05,2022-05-01 07:30:00.000,007c2c1c,APROVADA,DEBITO,801434a3-e7c3-4ea3-96e8-c66fd18e6a8e,Padaria,31
2b162060,2022-05,2022-05-02 02:30:00.000,007c2c1c,APROVADA,DEBITO,f8817b9b-3051-4973-8bb2-6a80b1ac30ee,Posto de gasolina,72
2b162060,2022-05,2022-05-03 02:30:00.000,007c2c1c,APROVADA,DEBITO,972d07c7-9312-4480-a026-43242a2f86c3,Supermercado,24
2b162060,2022-05,2022-05-04 01:30:00.000,007c2c1c,APROVADA,DEBITO,46409ef9-01dd-44f2-be0e-f178cb11bf6e,Posto de gasolina,54
2b162060,2022-05,2022-05-05 08:30:00.000,007c2c1c,APROVADA,DEBITO,cd1a6f27-39f0-462f-a00d-96a499265500,Salão de beleza,27
2b162060,2022-05,2022-05-06 01:30:00.000,007c2c1c,APROVADA,DEBITO,0acd9850-1ea9-4744-a7e4-44890c32b243,Supermercado,54
2b162060,2022-05,2022-05-07 01:30:00.000,007c2c1c,APROVADA,DEBITO,c9c9b59a-2451-4988-aa44-8bb84299b04b,Salão de beleza,32
2b162060,2022-05,2022-05-08 02:30:00.000,007c2c1c,APROVADA,DEBITO,2bf2d2c7-c824-48ac-b06e-6ef588cfaf8f,Supermercado,15
2b162060,2022-05,2022-05-09 09:30:00.000,007c2c1c,RECUSADA,DEBITO,4e59ee30-8747-4a78-976a-c190960880f9,Loja de departamentos,23
2b162060,2022-05,2022-05-10 09:30:00.000,007c2c1c,APROVADA,DEBITO,54825d23-2c73-4a3e-b068-ad8578ffbc6b,Posto de gasolina,11
2b162060,2022-05,2022-05-11 03:30:00.000,007c2c1c,APROVADA,DEBITO,1afcab4e-5796-44a4-8a9d-a8142cd99a8c,Padaria,25
2b162060,2022-05,2022-05-12 01:30:00.000,007c2c1c,APROVADA,DEBITO,355b8f97-9c20-41f6-9153-e0bc7d13255b,Padaria,22
2b162060,2022-05,2022-05-13 01:30:00.000,007c2c1c,APROVADA,DEBITO,d6bc4376-8c50-4694-9d4b-63dab40dbf01,Supermercado,58
2b162060,2022-05,2022-05-14 02:30:00.000,007c2c1c,APROVADA,DEBITO,bac642cd-00b6-40fa-8dde-2ec43b82604c,Restaurante,49
2b162060,2022-05,2022-05-15 01:30:00.000,007c2c1c,APROVADA,DEBITO,7bd569cf-4f6b-4fe2-8785-aaf7eb6513f9,Posto de gasolina,19
2b162060,2022-05,2022-05-16 03:30:00.000,007c2c1c,APROVADA,DEBITO,eaf25fc5-ee77-4ac5-9c52-9c393b35b0ef,Supermercado,21
2b162060,2022-05,2022-05-17 03:30:00.000,007c2c1c,APROVADA,DEBITO,9b9d9a1b-1c9f-45ad-aa82-df70808f97db,Loja vestuário,29
2b162060,2022-05,2022-05-18 02:30:00.000,007c2c1c,APROVADA,DEBITO,e0dab809-475f-4014-bc86-c65960f604b4,Farmácia,26
2b162060,2022-05,2022-05-19 01:30:00.000,007c2c1c,APROVADA,DEBITO,eac887d2-1cba-4907-8c78-34e61502be89,Posto de gasolina,31
2b162060,2022-05,2022-05-20 01:30:00.000,007c2c1c,APROVADA,DEBITO,09e12ec2-a983-4f63-b124-5a4a9cf9b7e7,Posto de gasolina,15
2b162060,2022-05,2022-05-21 02:30:00.000,007c2c1c,APROVADA,DEBITO,6bce06b0-cd36-453c-99d2-73d98d6cdf63,Padaria,16
2b162060,2022-05,2022-05-22 03:30:00.000,007c2c1c,APROVADA,DEBITO,8d57f66c-35e0-4dd1-a36b-92e89fce21b1,Padaria,13
2b162060,2022-05,2022-05-23 01:30:00.000,007c2c1c,APROVADA,DEBITO,1a05e18e-918e-4d14-8afe-c3faf8fe829f,Posto de gasolina,22
2b162060,2022-05,2022-05-24 02:30:00.000,007c2c1c,APROVADA,DEBITO,0cfad9f5-9c9d-414d-9315-5d360aa22619,Supermercado,31
2b162060,2022-05,2022-05-25 01:30:00.000,007c2c1c,APROVADA,DEBITO,03db81c2-263d-4d95-906c-78addf072c00,Supermercado,12
2b162060,2022-05,2022-05-26 02:30:00.000,007c2c1c,APROVADA,DEBITO,431c4853-4f94-4c5b-a6df-dc06f2ef509e,Posto de gasolina,30
2b162060,2022-05,2022-05-27 01:30:00.000,007c2c1c,APROVADA,DEBITO,3850f282-375e-45c4-b851-981a0e3daa2a,Farmácia,20
2b162060,2022-05,2022-05-28 01:30:00.000,007c2c1c,APROVADA,DEBITO,b64fbcae-7f15-4b9a-bfc3-9fcaab69539d,Supermercado,66
2b162060,2022-05,2022-05-01 03:30:00.000,007c2c1c,APROVADA,DEBITO,b12f040f-9824-4baf-b65e-0a68878c2b12,Posto de gasolina,15
2b162060,2022-05,2022-05-02 01:30:00.000,007c2c1c,APROVADA,DEBITO,117395d3-23b1-4c58-b2da-970c6480cae5,Posto de gasolina,96
2b162060,2022-05,2022-05-03 01:30:00.000,007c2c1c,APROVADA,DEBITO,89a20d99-284e-4362-aa89-f78009ea9758,Supermercado,18
2b162060,2022-05,2022-05-04 02:30:00.000,007c2c1c,APROVADA,DEBITO,c025e7a8-3687-4d79-be46-26dac1f05eba,Supermercado,10
2b162060,2022-05,2022-05-05 01:30:00.000,007c2c1c,APROVADA,DEBITO,c19a48d7-1398-4675-8822-9da2d8e8cff3,Posto de gasolina,24
2b162060,2022-05,2022-05-06 03:30:00.000,007c2c1c,APROVADA,DEBITO,4178ab6a-73cc-4e80-8dec-730d6b6a8f7b,Posto de gasolina,19
2b162060,2022-05,2022-05-07 02:30:00.000,007c2c1c,APROVADA,DEBITO,65dcda8c-b66b-4c03-8158-e78b3845e05c,Supermercado,30
2b162060,2022-05,2022-05-08 07:30:00.000,007c2c1c,APROVADA,DEBITO,53abdc86-9bea-4415-a746-9756b0357f59,Padaria,18
2b162060,2022-05,2022-05-09 02:30:00.000,007c2c1c,APROVADA,DEBITO,12ad8364-e7d4-4567-a247-ee59e3ebd4e4,Posto de gasolina,53
2b162060,2022-05,2022-05-10 02:30:00.000,007c2c1c,APROVADA,DEBITO,3719ccbc-3379-4432-9112-a8245ccbcdfa,Sorveteria,15
2b162060,2022-05,2022-05-11 01:30:00.000,007c2c1c,APROVADA,DEBITO,c5f0524e-0af1-407e-b33c-cbd6730c6811,Posto de gasolina,31
2b162060,2022-05,2022-05-12 02:30:00.000,007c2c1c,APROVADA,DEBITO,3eb14be0-24f7-483b-8867-8b0da50ea652,Salão de beleza,96
2b162060,2022-05,2022-05-13 09:30:00.000,007c2c1c,APROVADA,DEBITO,7c55bac8-0dbe-4877-80b2-f925c8262e48,Padaria,11
2b162060,2022-05,2022-05-14 01:30:00.000,007c2c1c,APROVADA,DEBITO,bec793e1-7d40-4d7b-8b66-8d3a7034a4c0,Supermercado,71
2b162060,2022-05,2022-05-15 03:30:00.000,007c2c1c,APROVADA,DEBITO,ea484924-aac7-4dfb-a148-65290ac03035,Posto de gasolina,11
2b162060,2022-05,2022-05-16 02:30:00.000,007c2c1c,APROVADA,DEBITO,7af6053a-e1d3-4014-9a16-581e9813d2c6,Supermercado,33
2b162060,2022-05,2022-05-17 06:30:00.000,007c2c1c,APROVADA,DEBITO,33e9484e-a9f7-407b-9cc2-a784709fd9b5,Posto de gasolina,26
2b162060,2022-05,2022-05-18 01:30:00.000,007c2c1c,APROVADA,DEBITO,4a8a5c02-5586-41a2-ad16-52e723326302,Supermercado,18
2b162060,2022-05,2022-05-19 01:30:00.000,007c2c1c,APROVADA,DEBITO,dcedfb07-796c-4631-849b-1eab366a7abd,Posto de gasolina,12
2b162060,2022-05,2022-05-20 01:30:00.000,007c2c1c,APROVADA,DEBITO,76f0d0c3-d61f-4fd0-ba48-1063e72580a4,Posto de gasolina,23
2b162060,2022-05,2022-05-21 02:30:00.000,007c2c1c,APROVADA,DEBITO,a277b507-0eb7-47bb-a085-b83854804f01,Supermercado,29
2b162060,2022-05,2022-05-22 02:30:00.000,007c2c1c,APROVADA,DEBITO,4149cee2-2590-4a70-a67a-15cc51ee2bce,Posto de gasolina,24
2b162060,2022-05,2022-05-23 02:30:00.000,007c2c1c,APROVADA,DEBITO,e6c4c855-684b-4852-86c6-a8b766d1f782,Posto de gasolina,64
2b162060,2022-05,2022-05-24 04:30:00.000,007c2c1c,APROVADA,DEBITO,073baa18-5855-4ec5-bc42-eb3a9a7c0a89,Farmácia,60
2b162060,2022-05,2022-05-25 01:30:00.000,007c2c1c,APROVADA,DEBITO,32cb2781-3c74-467b-abff-6a842c39d547,Padaria,30
2b162060,2022-05,2022-05-26 01:30:00.000,007c2c1c,APROVADA,DEBITO,6d195bdd-9186-4dd8-b3c5-8cfd53422459,Supermercado,13
2b162060,2022-05,2022-05-27 02:30:00.000,007c2c1c,APROVADA,DEBITO,1fb79b99-e5ec-4494-911a-4008539ec001,Posto de gasolina,11
2b162060,2022-05,2022-05-28 09:30:00.000,007c2c1c,APROVADA,DEBITO,f566b023-928d-4f44-9f18-5c7f193c4e6b,Supermercado,18
2b162060,2022-06,2022-06-01 02:30:00.000,007c2c1c,APROVADA,DEBITO,bb8cbc65-4108-423c-adec-5bc915204ea3,Supermercado,26
2b162060,2022-06,2022-06-02 02:30:00.000,007c2c1c,APROVADA,DEBITO,cef0f69b-20e0-458a-873f-69ef090068ce,Padaria,22
2b162060,2022-06,2022-06-03 02:30:00.000,007c2c1c,APROVADA,DEBITO,6da65610-8fe5-40e1-8c71-252a52d74d3e,Loja de departamentos,21
2b162060,2022-06,2022-06-04 01:30:00.000,007c2c1c,APROVADA,DEBITO,ce761b3f-091a-41df-8336-47b3e9ac1b65,Posto de gasolina,10
2b162060,2022-06,2022-06-05 02:30:00.000,007c2c1c,APROVADA,DEBITO,8ec67955-968c-41ea-8211-fbaa1f718055,Supermercado,27
2b162060,2022-06,2022-06-06 01:30:00.000,007c2c1c,APROVADA,DEBITO,8df17247-929d-45bc-b3a9-e763f4ca41e6,Posto de gasolina,19
2b162060,2022-06,2022-06-07 03:30:00.000,007c2c1c,APROVADA,DEBITO,29540f86-3db0-412f-af93-a88494fdc8b5,Posto de gasolina,25
2b162060,2022-06,2022-06-08 02:30:00.000,007c2c1c,APROVADA,DEBITO,3c11340f-99bf-4a38-bf36-498f36898edc,Supermercado,84
2b162060,2022-06,2022-06-09 01:30:00.000,007c2c1c,APROVADA,DEBITO,e933c179-a64a-464b-86d7-e10a014ea385,Posto de gasolina,19
2b162060,2022-06,2022-06-10 02:30:00.000,007c2c1c,APROVADA,DEBITO,c82831ff-13ff-4a8b-9136-dc59c0c9d8d1,Supermercado,15
2b162060,2022-06,2022-06-11 02:30:00.000,007c2c1c,APROVADA,DEBITO,00c7565f-8af7-4a7c-80e4-f4a79c91dd62,Supermercado,16
2b162060,2022-06,2022-06-12 01:30:00.000,007c2c1c,APROVADA,DEBITO,d9d4690d-4033-43e9-bc0c-bbfd248a2a0e,Supermercado,19
2b162060,2022-06,2022-06-13 08:30:00.000,007c2c1c,APROVADA,DEBITO,f13f933b-2f84-4286-843f-2ca3c9055b2b,Posto de gasolina,24
2b162060,2022-06,2022-06-14 01:30:00.000,007c2c1c,RECUSADA,DEBITO,60f2e6d6-3362-42ee-8cd5-862136e9d9c0,Supermercado,21
2b162060,2022-06,2022-06-15 02:30:00.000,007c2c1c,APROVADA,DEBITO,c02e8546-ec90-4a9f-9567-603286bba507,Sorveteria,28
2b162060,2022-06,2022-06-16 01:30:00.000,007c2c1c,APROVADA,DEBITO,e4b0085b-b07f-4300-be6c-917180bbaaff,Padaria,32
2b162060,2022-06,2022-06-17 02:30:00.000,007c2c1c,APROVADA,DEBITO,bbc42888-7d8c-4d70-a689-d0ad12b49af6,Supermercado,19
2b162060,2022-06,2022-06-18 02:30:00.000,007c2c1c,APROVADA,DEBITO,f90851aa-0f7f-461d-be3b-60a4ffdf86ee,Posto de gasolina,67
2b162060,2022-06,2022-06-19 09:30:00.000,007c2c1c,APROVADA,DEBITO,46a05cd6-47d4-4e2c-bdd1-8303bb2f16de,Supermercado,26
2b162060,2022-06,2022-06-20 03:30:00.000,007c2c1c,APROVADA,DEBITO,073b4535-f82c-410e-885f-90dfd01f5439,Posto de gasolina,13
2b162060,2022-06,2022-06-21 09:30:00.000,007c2c1c,APROVADA,DEBITO,5c30c219-7544-447d-b769-0d65c3ce34fb,Posto de gasolina,30
2b162060,2022-06,2022-06-22 02:30:00.000,007c2c1c,APROVADA,DEBITO,50ce7b51-bab6-436f-b048-e887c33c45f7,Farmácia,25
2b162060,2022-06,2022-06-23 02:30:00.000,007c2c1c,APROVADA,DEBITO,e24d9119-d90d-4835-8bbc-dc08e164857a,Padaria,20
2b162060,2022-06,2022-06-24 03:30:00.000,007c2c1c,APROVADA,DEBITO,f9ddad71-c768-4560-b44f-50c9ce301d29,Supermercado,17
2b162060,2022-06,2022-06-25 01:30:00.000,007c2c1c,APROVADA,DEBITO,986d5db2-ca18-4285-ba6a-441956429ea5,Supermercado,20
2b162060,2022-06,2022-06-26 01:30:00.000,007c2c1c,APROVADA,DEBITO,ef332d65-94f1-4b70-86eb-2f2cf74c51d2,Supermercado,56
2b162060,2022-06,2022-06-27 09:30:00.000,007c2c1c,APROVADA,DEBITO,ec8892fe-dea8-4a2b-9fe2-c57b28bae222,Posto de gasolina,23
2b162060,2022-06,2022-06-28 07:30:00.000,007c2c1c,APROVADA,DEBITO,71c8c4f6-49cb-46ae-ae6d-af8cc24372df,Supermercado,81
2b162060,2022-06,2022-06-01 02:30:00.000,007c2c1c,APROVADA,DEBITO,7a7e0ad0-9e3b-4aa5-8203-fab2ad06c6ab,Posto de gasolina,60
2b162060,2022-06,2022-06-02 05:30:00.000,007c2c1c,APROVADA,DEBITO,5e130601-60b0-45d1-9f44-3feb7fae1764,Padaria,38
2b162060,2022-06,2022-06-03 01:30:00.000,007c2c1c,APROVADA,DEBITO,077ac4bd-1da2-4a08-b0ca-036e7ef9536d,Supermercado,31
2b162060,2022-06,2022-06-04 01:30:00.000,007c2c1c,APROVADA,DEBITO,5db1615b-f31c-47bd-adf4-8ba418dcdb97,Posto de gasolina,49
2b162060,2022-06,2022-06-05 02:30:00.000,007c2c1c,APROVADA,DEBITO,631b8194-05c4-449a-bcf3-060f65e2b703,Posto de gasolina,16
2b162060,2022-06,2022-06-06 01:30:00.000,007c2c1c,APROVADA,DEBITO,d2e8984a-e170-4bff-a442-66641b275e6a,Salão de beleza,18
2b162060,2022-06,2022-06-07 01:30:00.000,007c2c1c,APROVADA,DEBITO,73d65130-7198-4369-9705-a4ff6e0e678a,Supermercado,22
2b162060,2022-06,2022-06-08 08:30:00.000,007c2c1c,RECUSADA,DEBITO,de6d741b-b5ef-4a64-8e75-c43db019278c,Supermercado,15
2b162060,2022-06,2022-06-09 02:30:00.000,007c2c1c,APROVADA,DEBITO,65bffdec-f9ef-4d5c-b2ed-1084d6958c81,Restaurante,18
2b162060,2022-06,2022-06-10 01:30:00.000,007c2c1c,RECUSADA,DEBITO,6833fbf8-a936-423c-bbcc-74ff8cd92f05,Posto de gasolina,13
2b162060,2022-06,2022-06-11 02:30:00.000,007c2c1c,APROVADA,DEBITO,aed8f7b6-4cbc-4d60-88cf-57e923a2d0f2,Padaria,11
2b162060,2022-06,2022-06-12 03:30:00.000,007c2c1c,APROVADA,DEBITO,b2a96a48-3e07-49dc-87fd-7ec6640887a9,Posto de gasolina,18
2b162060,2022-06,2022-06-13 03:30:00.000,007c2c1c,APROVADA,DEBITO,e1a02415-f2ec-4cb2-b942-65f5a4a3cdb9,Padaria,18
2b162060,2022-06,2022-06-14 09:30:00.000,007c2c1c,APROVADA,DEBITO,6847d242-57a3-4e8e-8bfc-1c88145a6c10,Padaria,19
2b162060,2022-06,2022-06-15 01:30:00.000,007c2c1c,APROVADA,DEBITO,dc1909fa-cfbc-4e08-b010-e31196ce6760,Supermercado,52
2b162060,2022-06,2022-06-16 03:30:00.000,007c2c1c,APROVADA,DEBITO,1778ae29-cc48-4f9e-9c74-9075f43e1afc,Posto de gasolina,25
2b162060,2022-06,2022-06-17 01:30:00.000,007c2c1c,APROVADA,DEBITO,6b2898a3-4ef7-4eed-8c18-22b8b23357da,Padaria,24
2b162060,2022-06,2022-06-18 01:30:00.000,007c2c1c,APROVADA,DEBITO,0df7f4b0-66af-4b20-8309-70b57db32ace,Posto de gasolina,20
2b162060,2022-06,2022-06-19 01:30:00.000,007c2c1c,APROVADA,DEBITO,17bc706b-0f23-4cd8-bb5c-0c01b0849d33,Sorveteria,28
2b162060,2022-06,2022-06-20 01:30:00.000,007c2c1c,RECUSADA,DEBITO,398acd8c-f444-44a2-b71c-bc747bfc0abd,Padaria,29
2b162060,2022-06,2022-06-21 04:30:00.000,007c2c1c,APROVADA,DEBITO,81a6d1c6-9a77-49c0-9a81-cc8c66b741e9,Supermercado,12
2b162060,2022-06,2022-06-22 05:30:00.000,007c2c1c,RECUSADA,DEBITO,56f3557f-e123-4627-b408-11fd0a009da5,Padaria,28
2b162060,2022-06,2022-06-23 09:30:00.000,007c2c1c,APROVADA,DEBITO,329bc416-47d4-4aef-aaad-c1c456336bab,Supermercado,31
2b162060,2022-06,2022-06-24 03:30:00.000,007c2c1c,APROVADA,DEBITO,4cec0c7d-8353-43e9-bed9-f5428c2cf216,Posto de gasolina,16
2b162060,2022-06,2022-06-25 09:30:00.000,007c2c1c,APROVADA,DEBITO,7483b3ee-253b-4e26-8c68-1f104e06e191,Supermercado,15
2b162060,2022-06,2022-06-26 09:30:00.000,007c2c1c,APROVADA,DEBITO,478ba748-d2ef-4fc7-af77-5557a4c4bbb1,Padaria,22
2b162060,2022-06,2022-06-27 02:30:00.000,007c2c1c,APROVADA,DEBITO,9b162167-1ff2-443e-9982-81aca23b2c0c,Padaria,12
2b162060,2022-06,2022-06-28 03:30:00.000,007c2c1c,APROVADA,DEBITO,ac7f9553-5c08-4aec-b492-725d175a7283,Supermercado,18
2b162060,2022-06,2022-06-01 03:30:00.000,007c2c1c,APROVADA,DEBITO,8bb79ec3-fa8c-477f-beae-a5c82431bc78,Posto de gasolina,54
2b162060,2022-06,2022-06-02 06:30:00.000,007c2c1c,APROVADA,DEBITO,b2d7cff0-53a6-404c-a850-41423b9e1e72,Posto de gasolina,89
2b162060,2022-06,2022-06-03 03:30:00.000,007c2c1c,APROVADA,DEBITO,2f82ad70-2768-423c-82be-e5a737623c6d,Loja vestuário,30
2b162060,2022-06,2022-06-04 01:30:00.000,007c2c1c,APROVADA,DEBITO,617d20ef-6900-42e9-89f5-7802be7520ff,Posto de gasolina,73
2b162060,2022-06,2022-06-05 03:30:00.000,007c2c1c,APROVADA,DEBITO,9b7190ed-86bf-4875-ba76-ddf77c0dd639,Posto de gasolina,42
2b162060,2022-06,2022-06-06 02:30:00.000,007c2c1c,APROVADA,DEBITO,540238a1-ab3a-496a-91cf-558a1fb9ef0f,Supermercado,16
2b162060,2022-06,2022-06-07 03:30:00.000,007c2c1c,APROVADA,DEBITO,a848298c-627b-4ff3-ae50-44e61334825b,Supermercado,17
2b162060,2022-06,2022-06-08 01:30:00.000,007c2c1c,APROVADA,DEBITO,09448f86-8884-47aa-80be-6f8cf5274f5f,Supermercado,63
2b162060,2022-06,2022-06-09 01:30:00.000,007c2c1c,APROVADA,DEBITO,179e2322-c039-49e7-a39c-8280a8e8d226,Posto de gasolina,66
2b162060,2022-06,2022-06-10 01:30:00.000,007c2c1c,APROVADA,DEBITO,03f1b75c-2bad-4811-b233-318641461759,Supermercado,98
2b162060,2022-06,2022-06-11 08:30:00.000,007c2c1c,APROVADA,DEBITO,23a2c41c-2257-42c1-acc7-d3c074bfe311,Posto de gasolina,84
2b162060,2022-06,2022-06-12 06:30:00.000,007c2c1c,APROVADA,DEBITO,35d3ca92-8310-46ce-a98b-8c45c1345f97,Sorveteria,24
2b162060,2022-06,2022-06-13 02:30:00.000,007c2c1c,APROVADA,DEBITO,d170890f-06e1-49b2-ad91-3bb0f4e59e21,Sorveteria,18
2b162060,2022-06,2022-06-14 01:30:00.000,007c2c1c,APROVADA,DEBITO,1caf69d1-7473-4ec2-86a3-a188ea27412d,Posto de gasolina,10
2b162060,2022-06,2022-06-15 03:30:00.000,007c2c1c,APROVADA,DEBITO,860b3053-f6d9-4982-88a7-ee34c654b950,Posto de gasolina,14
2b162060,2022-06,2022-06-16 03:30:00.000,007c2c1c,APROVADA,DEBITO,afd73aa8-0f3e-42d2-ae9f-4c4f9c52fd21,Posto de gasolina,13
2b162060,2022-06,2022-06-17 04:30:00.000,007c2c1c,APROVADA,DEBITO,0bd0fe61-e251-47e4-8ca4-70b50b34ef45,Posto de gasolina,12
2b162060,2022-06,2022-06-18 01:30:00.000,007c2c1c,APROVADA,DEBITO,f373c31d-ba29-4e99-b3b4-ff9f563cd367,Farmácia,27
2b162060,2022-06,2022-06-19 02:30:00.000,007c2c1c,APROVADA,DEBITO,419f9839-2b8a-43a7-8100-009857913231,Supermercado,32
2b162060,2022-06,2022-06-20 03:30:00.000,007c2c1c,APROVADA,DEBITO,d690cf54-14d5-40a2-be94-53cd9508b70d,Supermercado,10
2b162060,2022-06,2022-06-21 05:30:00.000,007c2c1c,APROVADA,DEBITO,ad2cb854-16b7-405d-bab2-8045374c803a,Supermercado,14
2b162060,2022-06,2022-06-22 01:30:00.000,007c2c1c,APROVADA,DEBITO,6cb9edfb-e2b5-4515-93dc-ff941ca2cf90,Posto de gasolina,23
2b162060,2022-06,2022-06-23 01:30:00.000,007c2c1c,APROVADA,DEBITO,3558ab4c-e35a-49cc-86da-d55ff8ded904,Posto de gasolina,20
2b162060,2022-06,2022-06-24 02:30:00.000,007c2c1c,APROVADA,DEBITO,6bd863de-776a-4a39-8d8a-2f5f50fe1334,Supermercado,23
2b162060,2022-06,2022-06-25 09:30:00.000,007c2c1c,APROVADA,DEBITO,3b45ea1d-2e5e-4f5e-b0dd-692b8a3ecf98,Supermercado,96
2b162060,2022-06,2022-06-26 01:30:00.000,007c2c1c,APROVADA,DEBITO,ef6de6f5-105c-492d-aa78-91337466d8c0,Supermercado,25
2b162060,2022-06,2022-06-27 01:30:00.000,007c2c1c,APROVADA,DEBITO,e853bc68-6ba5-4295-acf6-720051369874,Supermercado,40
2b162060,2022-06,2022-06-28 04:30:00.000,007c2c1c,APROVADA,DEBITO,0a2a5ead-3968-4236-b312-6e016df7866c,Posto de gasolina,23
2b162060,2022-07,2022-07-01 05:30:00.000,007c2c1c,APROVADA,DEBITO,14c8e224-232d-41b2-a173-27d6e8216b09,Loja de departamentos,48
2b162060,2022-07,2022-07-02 02:30:00.000,007c2c1c,APROVADA,DEBITO,7eda954d-07a1-4ec1-9c7b-51249cfda6b8,Sorveteria,24
2b162060,2022-07,2022-07-03 02:30:00.000,007c2c1c,APROVADA,DEBITO,3f93458e-a166-4a2c-8bfd-ae56fceca21e,Farmácia,29
2b162060,2022-07,2022-07-04 08:30:00.000,007c2c1c,APROVADA,DEBITO,c5d0a88c-64e6-4bf9-8ee7-16ed473c65b4,Padaria,12
2b162060,2022-07,2022-07-05 05:30:00.000,007c2c1c,APROVADA,DEBITO,d11c46d7-77b7-485a-ad7a-5fe14c566a13,Supermercado,24
2b162060,2022-07,2022-07-06 01:30:00.000,007c2c1c,APROVADA,DEBITO,1094d68f-58ac-4344-af37-560389a19385,Posto de gasolina,22
2b162060,2022-07,2022-07-07 09:30:00.000,007c2c1c,APROVADA,DEBITO,63e534e6-d3f6-445c-adf6-265d508245bd,Supermercado,32
2b162060,2022-07,2022-07-08 02:30:00.000,007c2c1c,APROVADA,DEBITO,f1942e6f-6ccc-4111-99ba-f75b4b895a58,Supermercado,81
2b162060,2022-07,2022-07-09 01:30:00.000,007c2c1c,APROVADA,DEBITO,ef5ac06e-5f30-4685-94ba-b0c2e0a0dcde,Padaria,15
2b162060,2022-07,2022-07-10 01:30:00.000,007c2c1c,APROVADA,DEBITO,bf782a59-e5c0-4e6c-8774-9134293e23cb,Posto de gasolina,12
2b162060,2022-07,2022-07-11 01:30:00.000,007c2c1c,APROVADA,DEBITO,67fab431-c3f9-4495-9c29-09cecf15c575,Supermercado,47
2b162060,2022-07,2022-07-12 02:30:00.000,007c2c1c,APROVADA,DEBITO,fc2242c0-7641-4e7f-a17d-ba1c3c010301,Posto de gasolina,23
2b162060,2022-07,2022-07-13 09:30:00.000,007c2c1c,APROVADA,DEBITO,b452fe73-8dda-47ec-ab16-79de41a45ef1,Restaurante,79
2b162060,2022-07,2022-07-14 01:30:00.000,007c2c1c,APROVADA,DEBITO,478263c7-7103-4e32-9d9f-94f7e3d92ee8,Restaurante,22
